id,type,name,category,latitude,longitude
4363241855,node,（名称不明）,bus_stop,14.7169689,-17.4847422
4363241856,node,（名称不明）,bus_stop,14.7173775,-17.4673452
4363241857,node,（名称不明）,bus_stop,14.7173654,-17.4582692
4363241858,node,（名称不明）,bus_stop,14.7173997,-17.4860079
4363241859,node,（名称不明）,bus_stop,14.7174249,-17.4509834
4363241860,node,（名称不明）,bus_stop,14.7174878,-17.4582746
4363241861,node,（名称不明）,bus_stop,14.7176779,-17.4634261
4363241862,node,（名称不明）,bus_stop,14.7177996,-17.4670066
4363241863,node,（名称不明）,bus_stop,14.7181804,-17.4710771
4363241864,node,（名称不明）,bus_stop,14.7182202,-17.4561966
4363241865,node,（名称不明）,bus_stop,14.7183385,-17.4626316
4363241866,node,（名称不明）,bus_stop,14.718377,-17.4567156
4363241867,node,（名称不明）,bus_stop,14.7184255,-17.4327026
4363241868,node,（名称不明）,bus_stop,14.7184398,-17.4503465
4363241869,node,（名称不明）,bus_stop,14.718557,-17.4883156
4363241870,node,（名称不明）,bus_stop,14.7186436,-17.4887147
4363241871,node,（名称不明）,bus_stop,14.7187632,-17.4869451
4363241872,node,（名称不明）,bus_stop,14.7188566,-17.4546501
4363241873,node,（名称不明）,bus_stop,14.7190723,-17.4537142
4363241874,node,（名称不明）,bus_stop,14.7195085,-17.4901402
4363241875,node,Arret 2 voies Sacré coeur,bus_stop,14.7196363,-17.4650039
4363241876,node,（名称不明）,bus_stop,14.7197868,-17.4902944
4363241878,node,Arret 2 voies sacré coeur,bus_stop,14.7199844,-17.4650702
4363241879,node,（名称不明）,bus_stop,14.7201805,-17.4468148
4363241880,node,（名称不明）,bus_stop,14.7203631,-17.4484049
4363241881,node,（名称不明）,bus_stop,14.7204943,-17.4606305
4363241883,node,（名称不明）,bus_stop,14.7205659,-17.4574043
4363241884,node,（名称不明）,bus_stop,14.7206161,-17.4570177
4363241885,node,（名称不明）,bus_stop,14.7207755,-17.4606429
4363241887,node,（名称不明）,bus_stop,14.7210135,-17.4318413
4363241888,node,（名称不明）,bus_stop,14.7209994,-17.485812
4363242490,node,（名称不明）,bus_stop,14.7215217,-17.4482308
4363242491,node,（名称不明）,bus_stop,14.7216275,-17.4533231
4363242492,node,（名称不明）,bus_stop,14.7216835,-17.4874542
4363242493,node,（名称不明）,bus_stop,14.7220455,-17.487618
4363242494,node,（名称不明）,bus_stop,14.7221307,-17.4365836
4363242495,node,（名称不明）,bus_stop,14.7221732,-17.4504479
4363242496,node,Arret JVC,bus_stop,14.7222542,-17.463973
4363242497,node,（名称不明）,bus_stop,14.7222251,-17.4468173
4363242498,node,（名称不明）,bus_stop,14.7222886,-17.4707385
4363242499,node,（名称不明）,bus_stop,14.7222878,-17.4627003
4363242500,node,Arret JVC,bus_stop,14.7223125,-17.4638958
4363242501,node,（名称不明）,bus_stop,14.7225027,-17.484492
4363242502,node,（名称不明）,bus_stop,14.7225643,-17.4712087
4363242503,node,（名称不明）,bus_stop,14.7225642,-17.4627602
4363242504,node,（名称不明）,bus_stop,14.7225869,-17.4525252
4363242506,node,（名称不明）,bus_stop,14.7228747,-17.455286
4363242507,node,（名称不明）,bus_stop,14.7228925,-17.4583504
4363242508,node,（名称不明）,bus_stop,14.722935,-17.4584512
4363242509,node,（名称不明）,bus_stop,14.7232153,-17.4463499
4363242510,node,（名称不明）,bus_stop,14.7232211,-17.4308193
4363242511,node,Arret brioche dorée Liberté 6,bus_stop,14.7233511,-17.4652817
4363242512,node,Arret brioche dorée Liberté 6,bus_stop,14.7233982,-17.4652062
4363242513,node,（名称不明）,bus_stop,14.72347,-17.4529776
4363242514,node,37,bus_stop,14.7235614,-17.4382866
4363242515,node,（名称不明）,bus_stop,14.7240811,-17.4530524
4363242516,node,（名称不明）,bus_stop,14.7241496,-17.4833228
4363242517,node,（名称不明）,bus_stop,14.7243526,-17.4610569
4363242519,node,（名称不明）,bus_stop,14.7245668,-17.4603588
4363242520,node,（名称不明）,bus_stop,14.7246076,-17.4570776
4363242521,node,（名称不明）,bus_stop,14.7249815,-17.4297204
4363242522,node,（名称不明）,bus_stop,14.7250754,-17.4880605
4363242523,node,（名称不明）,bus_stop,14.7254762,-17.4882418
4363242524,node,（名称不明）,bus_stop,14.7255696,-17.4448868
4363242525,node,Arret Pharmacie,bus_stop,14.7256037,-17.4827764
4363242526,node,（名称不明）,bus_stop,14.7256911,-17.4294773
4363242527,node,（名称不明）,bus_stop,14.72577,-17.4526697
4363242528,node,Arret Liberté 6,bus_stop,14.7258135,-17.4636853
4363242529,node,Arret Liberte 6,bus_stop,14.7259445,-17.4636752
4363242530,node,（名称不明）,bus_stop,14.7261725,-17.444648
4363242531,node,（名称不明）,bus_stop,14.7263712,-17.4567227
4363242532,node,Arret Bus Mamelles,bus_stop,14.726695,-17.5012411
4363242533,node,（名称不明）,bus_stop,14.7268825,-17.4525677
4363242534,node,Arret Terrain liberté 6,bus_stop,14.7268979,-17.4624771
4363242536,node,（名称不明）,bus_stop,14.7271221,-17.4583123
4363242537,node,（名称不明）,bus_stop,14.7272561,-17.4566865
4363242538,node,（名称不明）,bus_stop,14.7276831,-17.458075
4363242539,node,（名称不明）,bus_stop,14.727741,-17.4516467
4363242540,node,（名称不明）,bus_stop,14.7279226,-17.4718998
4363242541,node,（名称不明）,bus_stop,14.7282389,-17.4556864
4363242542,node,Arrêt Avenue Fahd Ben Abdel Aziz,bus_stop,14.7284268,-17.455351
4363242543,node,（名称不明）,bus_stop,14.7291084,-17.4902847
4363242544,node,（名称不明）,bus_stop,14.7291693,-17.4727569
4363242545,node,（名称不明）,bus_stop,14.7291907,-17.4264541
4363242546,node,（名称不明）,bus_stop,14.7298318,-17.425269
4363242547,node,（名称不明）,bus_stop,14.730068,-17.4991682
4363242548,node,（名称不明）,bus_stop,14.730727,-17.4989676
4408426990,node,Terminus 76,bus_stop,14.7400558,-17.468943
4419421889,node,Terminus 217 et 218,bus_stop,14.7471089,-17.3780703
4485586689,node,37,bus_stop,14.7008419,-17.4264453
4522814695,node,（名称不明）,bus_stop,14.7352258,-17.453225
4522822600,node,（名称不明）,bus_stop,14.7154215,-17.4661979
4522834591,node,（名称不明）,bus_stop,14.7351869,-17.4529162
4666414391,node,Terminus Parcelles-Assainies,bus_stop,14.7603996,-17.4394029
4666430937,node,Port de Dakar,bus_stop,14.6739709,-17.4325478
4666430938,node,Hôtel de ville,bus_stop,14.6718059,-17.4321923
4666430939,node,Place de l’Indépendance,bus_stop,14.6695126,-17.4315741
4666430940,node,（名称不明）,bus_stop,14.6695142,-17.4326022
4666430941,node,（名称不明）,bus_stop,14.6694418,-17.4330474
4666430942,node,Alybaba,bus_stop,14.6694574,-17.4345883
4666430943,node,（名称不明）,bus_stop,14.6692576,-17.4361145
4666430944,node,Ville,bus_stop,14.6691169,-17.4386278
4666430945,node,（名称不明）,bus_stop,14.6705731,-17.4402706
4666430946,node,Arrêt El Malick,bus_stop,14.671611,-17.4404423
4666430947,node,（名称不明）,bus_stop,14.6748817,-17.4433605
4666430948,node,Ville,bus_stop,14.6756718,-17.4439707
4666430949,node,Polyclinique,bus_stop,14.6779668,-17.4463337
4666430950,node,Stade,bus_stop,14.6784889,-17.4471505
4666430951,node,Marché Tilène,bus_stop,14.6794172,-17.4481891
4666430952,node,Marché Tilène,bus_stop,14.6799822,-17.4485358
4666430953,node,Marché Tilène,bus_stop,14.6814319,-17.4502967
4666430954,node,Marché Tilène,bus_stop,14.6820994,-17.4507748
4666430955,node,Medina,bus_stop,14.6833902,-17.4524284
4666430956,node,Medina,bus_stop,14.6837606,-17.4525605
4666430957,node,SAHM,bus_stop,14.6856378,-17.4542992
4666430958,node,Eglise Saint Joseph,bus_stop,14.6864512,-17.4554847
4666430959,node,Manguiers,bus_stop,14.6880625,-17.4568862
4666430960,node,Manguiers,bus_stop,14.6890347,-17.4577499
4666430961,node,Arret Bus Aftu,bus_stop,14.6907153,-17.4589622
4666430962,node,Arret Bus Aftu,bus_stop,14.6910578,-17.4597119
4666430963,node,UCAD,bus_stop,14.6932398,-17.4620743
4666430964,node,UCAD,bus_stop,14.6930841,-17.4621614
4678605797,node,Pouyéne,bus_stop,14.7611981,-17.1159928
4678698156,node,（名称不明）,station,14.7407952,-17.1517652
4683236343,node,ZAC Mbao,bus_stop,14.7304126,-17.3021447
4683261826,node,Keur Mbaye Fall Centre,bus_stop,14.7462473,-17.3186298
4684726469,node,SIPS,bus_stop,14.7431906,-17.391191
4684869853,node,（名称不明）,bus_stop,14.7381331,-17.4091304
4684869869,node,（名称不明）,bus_stop,14.7385715,-17.4065535
4684979090,node,Croisement tivavouane Peulh,bus_stop,14.786355,-17.2945284
4684989789,node,Route de Tivavouane Peulh,bus_stop,14.7892196,-17.2930219
4690360002,node,（名称不明）,bus_stop,14.6972263,-17.4359454
4690360036,node,（名称不明）,bus_stop,14.6973736,-17.43604
4697157995,node,（名称不明）,bus_stop,14.6729843,-17.4328434
4697157996,node,（名称不明）,bus_stop,14.6750023,-17.4360339
4697157997,node,（名称不明）,bus_stop,14.6756332,-17.4388467
4697157998,node,（名称不明）,bus_stop,14.6756893,-17.4388825
4697157999,node,（名称不明）,bus_stop,14.6780394,-17.4419173
4697158000,node,（名称不明）,bus_stop,14.6810538,-17.444821
4697158001,node,（名称不明）,bus_stop,14.682665,-17.4467334
4697158002,node,（名称不明）,bus_stop,14.6829158,-17.4470795
4697158003,node,（名称不明）,bus_stop,14.6843202,-17.4484583
4697158004,node,（名称不明）,bus_stop,14.6846977,-17.4489326
4697158005,node,（名称不明）,bus_stop,14.6864249,-17.4506671
4697158006,node,（名称不明）,bus_stop,14.6866592,-17.451003
4697158007,node,121,bus_stop,14.6893964,-17.4523333
4697158008,node,DDD 121,bus_stop,14.6929237,-17.4540848
4697158009,node,（名称不明）,bus_stop,14.6952652,-17.4533848
4697158010,node,Tata,bus_stop,14.7006292,-17.4545716
4697158011,node,（名称不明）,bus_stop,14.7036608,-17.4572002
4697843990,node,Arret de bus Dakar dem Dikk,bus_stop,14.7427341,-17.435394
4697854889,node,Arret de bus Dakar dem dikk,bus_stop,14.7449355,-17.4259186
4697855389,node,Arret de bus Tata,bus_stop,14.742768,-17.4351768
4701929393,node,（名称不明）,bus_stop,14.6928647,-17.4321964
4701929452,node,（名称不明）,bus_stop,14.6922887,-17.4324795
4704772330,node,（名称不明）,bus_stop,14.7177365,-17.4332636
4706167986,node,（名称不明）,bus_stop,14.6946909,-17.4320887
4706172218,node,（名称不明）,bus_stop,14.6943947,-17.4318502
4719975389,node,（名称不明）,bus_stop,14.7511909,-17.5022927
4719975489,node,（名称不明）,bus_stop,14.7509778,-17.5023916
4725034237,node,Terminus 74 et 81,bus_stop,14.8107202,-17.2608595
4733980625,node,（名称不明）,bus_stop,14.7330019,-17.4558199
4733995121,node,（名称不明）,bus_stop,14.7339152,-17.4547518
4741882132,node,47,bus_stop,14.7450271,-17.5241334
4743908226,node,Gare Dakar Dem Dikk,bus_stop,14.7937159,-17.3361847
4744719732,node,"3, 47, 61",bus_stop,14.7429653,-17.511669
4744745521,node,"217, 218",bus_stop,14.742592,-17.5112728
4744772223,node,47,bus_stop,14.7373891,-17.5106769
4747526721,node,Arrêt bus rond point Ngor,bus_stop,14.7489389,-17.5143999
4754514478,node,Port de Dakar,bus_stop,14.6742772,-17.4320345
4754514479,node,Patisen,bus_stop,14.6728723,-17.4306741
4754535243,node,（名称不明）,bus_stop,14.6741073,-17.4324653
4754553915,node,（名称不明）,bus_stop,14.7059066,-17.4785904
4754561629,node,Arrêt Clémenceau,bus_stop,14.6616769,-17.4369275
4754561630,node,（名称不明）,bus_stop,14.6577489,-17.4353858
4754568562,node,（名称不明）,bus_stop,14.6619157,-17.4371501
4754571946,node,Arret Hopital Principal,bus_stop,14.6625583,-17.4349547
4754571947,node,（名称不明）,bus_stop,14.662483,-17.4351713
4754577377,node,（名称不明）,bus_stop,14.6781277,-17.4447005
4754577378,node,（名称不明）,bus_stop,14.6781381,-17.4448185
4754581034,node,（名称不明）,bus_stop,14.6840752,-17.4448933
4754581040,node,（名称不明）,bus_stop,14.6881643,-17.4460989
4754585100,node,（名称不明）,bus_stop,14.6892547,-17.4466514
4754586063,node,（名称不明）,bus_stop,14.6923086,-17.4476821
4754586087,node,Gare Palais 2,bus_stop,14.652875,-17.433433
4754586185,node,（名称不明）,bus_stop,14.695937,-17.4506466
4754586186,node,（名称不明）,bus_stop,14.6955841,-17.4501665
4754588023,node,（名称不明）,bus_stop,14.6929663,-17.4479469
4754590203,node,（名称不明）,bus_stop,14.6984972,-17.4528018
4754600310,node,（名称不明）,bus_stop,14.701131,-17.4530898
4754600893,node,（名称不明）,bus_stop,14.7014135,-17.453022
4754607771,node,（名称不明）,bus_stop,14.6583678,-17.4357569
4754619722,node,（名称不明）,bus_stop,14.6658079,-17.4372243
4754633611,node,（名称不明）,bus_stop,14.6664995,-17.4395961
4754647800,node,（名称不明）,bus_stop,14.6653104,-17.436093
4754647801,node,（名称不明）,bus_stop,14.6668421,-17.4370024
4754647802,node,（名称不明）,bus_stop,14.6850066,-17.4530551
4754647803,node,（名称不明）,bus_stop,14.6855599,-17.4530967
4754647804,node,（名称不明）,bus_stop,14.6893354,-17.4507672
4754647805,node,（名称不明）,bus_stop,14.6903928,-17.4501972
4754647807,node,（名称不明）,bus_stop,14.691956,-17.4498676
4754647808,node,（名称不明）,bus_stop,14.6926515,-17.4516661
4754647809,node,（名称不明）,bus_stop,14.6932871,-17.4529079
4754647810,node,（名称不明）,bus_stop,14.6933481,-17.4532445
4754647811,node,（名称不明）,bus_stop,14.6948195,-17.454821
4754647812,node,（名称不明）,bus_stop,14.6954331,-17.4556646
4754647813,node,（名称不明）,bus_stop,14.6959941,-17.4557175
4754647814,node,（名称不明）,bus_stop,14.6983771,-17.4580444
4754647815,node,（名称不明）,bus_stop,14.6985043,-17.4577453
4754647816,node,（名称不明）,bus_stop,14.700057,-17.4595799
4754647817,node,（名称不明）,bus_stop,14.7002335,-17.4592876
4754647818,node,（名称不明）,bus_stop,14.7023881,-17.4616694
4754647819,node,（名称不明）,bus_stop,14.7032118,-17.4619885
4754647820,node,（名称不明）,bus_stop,14.7048148,-17.4634597
4754647821,node,（名称不明）,bus_stop,14.7052827,-17.4642489
4754667202,node,（名称不明）,bus_stop,14.7208777,-17.4533793
4754667203,node,（名称不明）,bus_stop,14.7086102,-17.4588631
4754667204,node,（名称不明）,bus_stop,14.7057843,-17.4612274
4754667205,node,（名称不明）,bus_stop,14.7054951,-17.4616801
4754667206,node,（名称不明）,bus_stop,14.702795,-17.4638989
4754667207,node,（名称不明）,bus_stop,14.7020193,-17.4647277
4754667208,node,（名称不明）,bus_stop,14.7004795,-17.4659562
4754667209,node,（名称不明）,bus_stop,14.6996337,-17.4668621
4754667210,node,（名称不明）,bus_stop,14.6980712,-17.4671048
4754667211,node,（名称不明）,bus_stop,14.6960521,-17.4666133
4754667212,node,（名称不明）,bus_stop,14.6958983,-17.4665875
4754667213,node,（名称不明）,bus_stop,14.6938795,-17.4688691
4754667214,node,（名称不明）,bus_stop,14.6938354,-17.4688215
4754667215,node,（名称不明）,bus_stop,14.6926935,-17.4721454
4754667216,node,（名称不明）,bus_stop,14.6924963,-17.4725343
4754667217,node,（名称不明）,bus_stop,14.6845856,-17.4688235
4754667218,node,（名称不明）,bus_stop,14.6842742,-17.4684252
4754667219,node,Arrêt autobus DDD 10,bus_stop,14.6775748,-17.4655512
4754667220,node,（名称不明）,bus_stop,14.678841,-17.4625806
4754669021,node,（名称不明）,bus_stop,14.6790006,-17.4620898
4754669022,node,（名称不明）,bus_stop,14.6758935,-17.4536515
4754669023,node,（名称不明）,bus_stop,14.6753006,-17.4534437
4754669024,node,（名称不明）,bus_stop,14.6719994,-17.4473806
4754669025,node,（名称不明）,bus_stop,14.6718379,-17.4469943
4755184494,node,（名称不明）,bus_stop,14.6810801,-17.455225
4755184495,node,（名称不明）,bus_stop,14.6833349,-17.4542447
4755184496,node,（名称不明）,bus_stop,14.6915549,-17.4603326
4755184497,node,（名称不明）,bus_stop,14.6959684,-17.4656057
4755184498,node,（名称不明）,bus_stop,14.7117265,-17.4561271
4755189937,node,（名称不明）,bus_stop,14.6659395,-17.4380198
4755189938,node,（名称不明）,bus_stop,14.6678778,-17.4392884
4755189939,node,（名称不明）,bus_stop,14.6759812,-17.4471111
4755189940,node,（名称不明）,bus_stop,14.6749524,-17.4498221
4755189941,node,（名称不明）,bus_stop,14.6761317,-17.4510352
4755189942,node,Arrêt autobus DDD 23-20,bus_stop,14.6778533,-17.452843
4755189943,node,（名称不明）,bus_stop,14.6796911,-17.4547566
4755191563,node,（名称不明）,bus_stop,14.6664818,-17.4369495
4755191564,node,（名称不明）,bus_stop,14.6652129,-17.4354636
4755215627,node,Arrêt DDD Av Roi Fahd Ben Abdel Aziz,bus_stop,14.7277425,-17.4504062
4755215628,node,（名称不明）,bus_stop,14.7273015,-17.4471915
4755215629,node,（名称不明）,bus_stop,14.6809811,-17.4550759
4755215630,node,（名称不明）,bus_stop,14.678904,-17.4538474
4755215631,node,Arrêt autobus DDD 23-18,bus_stop,14.6768192,-17.4516198
4755215632,node,（名称不明）,bus_stop,14.6750367,-17.4497369
4755215633,node,（名称不明）,bus_stop,14.6762954,-17.4469186
4757628171,node,Terminus Liberté 6,bus_stop,14.7274063,-17.4602533
4758219965,node,（名称不明）,bus_stop,14.6825604,-17.444221
4758221432,node,（名称不明）,bus_stop,14.669142,-17.4389448
4758221433,node,（名称不明）,bus_stop,14.6813279,-17.4439633
4758230178,node,（名称不明）,bus_stop,14.7138995,-17.455044
4758267167,node,（名称不明）,bus_stop,14.6940657,-17.4586364
4758270571,node,（名称不明）,bus_stop,14.69669,-17.4570875
4758271801,node,（名称不明）,bus_stop,14.6989174,-17.4549337
4758273792,node,（名称不明）,bus_stop,14.7013778,-17.4550876
4758287878,node,（名称不明）,bus_stop,14.7560389,-17.4701018
4803658221,node,（名称不明）,bus_stop,14.7050674,-17.4583869
4803658321,node,Tata,bus_stop,14.7069057,-17.4568327
4813706381,node,Arrêt Mini Bus,bus_stop,14.7804417,-17.3780684
4818848417,node,ARRET LPA,bus_stop,14.7624239,-17.4244938
4820934697,node,（名称不明）,bus_stop,14.7805052,-17.3778391
4825582737,node,DDD 4,bus_stop,14.6885044,-17.4515247
4831129044,node,Aret bus 30 36 37 41,bus_stop,14.7806167,-17.3776013
4832807049,node,Horaire Casamance,bus_stop,14.781227,-17.3717717
4834645626,node,Arre mini bus ligne 32,bus_stop,14.7850163,-17.372804
4834724053,node,2D,bus_stop,14.7827753,-17.372703
4834725205,node,Tata,bus_stop,14.7829281,-17.3726621
4834725206,node,Terminus tata 32,bus_stop,14.7822247,-17.373001
4848144683,node,Arret Baye Niass,bus_stop,14.7684535,-17.3834459
4860786408,node,（名称不明）,bus_stop,14.7495028,-17.4085806
4861631605,node,Terminus 50,bus_stop,14.7948504,-17.336568
4874822083,node,（名称不明）,bus_stop,14.7467942,-17.4491853
4885614232,node,（名称不明）,bus_stop,14.7936718,-17.3324102
4887972387,node,Arret Mini Bus 24-33-46-70-27-41,bus_stop,14.7708388,-17.3867737
4892592362,node,Arrêt de bus DDD 2E,bus_stop,14.7726082,-17.3844963
4936159619,node,（名称不明）,bus_stop,14.7936287,-17.3364473
5038866763,node,（名称不明）,bus_stop,14.7709948,-17.3868138
5038866772,node,ARRET DIAL MBAYE,bus_stop,14.774946,-17.3913507
5038866774,node,ARRET DIAL MBAYE,bus_stop,14.776318,-17.3930217
5038866775,node,ARRET TERMINUS GUEDIAWAYE,bus_stop,14.7731189,-17.3887409
5038866776,node,ARRET PHARMACIE TERMINUS GUEDIAWAYE,bus_stop,14.7734146,-17.3888201
5038866789,node,ARRET MALIBU,bus_stop,14.7752884,-17.4081038
5044774507,node,（名称不明）,bus_stop,14.6907051,-17.4503472
5044774508,node,（名称不明）,bus_stop,14.7106418,-17.4644913
5044842334,node,（名称不明）,bus_stop,14.698919,-17.4529279
5049073085,node,（名称不明）,bus_stop,14.7547732,-17.4686124
5049073086,node,（名称不明）,bus_stop,14.7536121,-17.4671451
5049073087,node,（名称不明）,bus_stop,14.7498647,-17.4640869
5049073089,node,（名称不明）,bus_stop,14.7444676,-17.4507444
5049073090,node,（名称不明）,bus_stop,14.7417683,-17.4487941
5049073091,node,（名称不明）,bus_stop,14.73861,-17.445329
5049073092,node,（名称不明）,bus_stop,14.7367004,-17.4452116
5049073093,node,（名称不明）,bus_stop,14.7339169,-17.446129
5049073094,node,（名称不明）,bus_stop,14.7314026,-17.4462101
5049073095,node,（名称不明）,bus_stop,14.7269571,-17.4449079
5049073096,node,（名称不明）,bus_stop,14.7254619,-17.4449495
5049073097,node,（名称不明）,bus_stop,14.7221885,-17.4469961
5049073098,node,（名称不明）,bus_stop,14.7181901,-17.4504292
5049073099,node,（名称不明）,bus_stop,14.7160071,-17.4523091
5049073100,node,（名称不明）,bus_stop,14.7142267,-17.4539263
5049096052,node,（名称不明）,bus_stop,14.6527633,-17.4335872
5049096068,node,（名称不明）,bus_stop,14.6929156,-17.4605516
5049096069,node,（名称不明）,bus_stop,14.6956291,-17.4578189
5049096072,node,（名称不明）,bus_stop,14.7061291,-17.4592542
5049096076,node,（名称不明）,bus_stop,14.7175222,-17.451052
5049096077,node,（名称不明）,bus_stop,14.7189201,-17.4498275
5049096078,node,（名称不明）,bus_stop,14.7204735,-17.4484624
5049096085,node,（名称不明）,bus_stop,14.7396146,-17.4464167
5049096086,node,（名称不明）,bus_stop,14.7415683,-17.4458411
5049096090,node,（名称不明）,bus_stop,14.7524521,-17.4664489
5049096091,node,（名称不明）,bus_stop,14.7538029,-17.4676789
5049096092,node,（名称不明）,bus_stop,14.7550963,-17.469893
5049096093,node,（名称不明）,bus_stop,14.7555087,-17.4722572
5049096094,node,（名称不明）,bus_stop,14.7553578,-17.4746264
5049096098,node,（名称不明）,bus_stop,14.7462391,-17.4896314
5052292969,node,（名称不明）,bus_stop,14.7100996,-17.4574397
5056748481,node,Terminus Parcelles-Assainies,bus_stop,14.7604342,-17.439255
5057176328,node,Hôtel de ville,bus_stop,14.6718304,-17.4320506
5286379841,node,（名称不明）,bus_stop,14.7487997,-17.3248526
5286379842,node,（名称不明）,bus_stop,14.7702869,-17.3188663
5286379846,node,（名称不明）,bus_stop,14.7743781,-17.31593
5286379847,node,terminus 52,bus_stop,14.7741861,-17.3176734
5286379854,node,（名称不明）,bus_stop,14.7725263,-17.3165308
5454714722,node,（名称不明）,bus_stop,14.7463513,-17.4441678
5473145364,node,（名称不明）,bus_stop,14.7280907,-17.4366222
5486851321,node,Salamtransport DK - TC,bus_stop,14.7288068,-17.4583535
5602708153,node,Ddd,bus_stop,14.7477573,-17.3534345
5602711037,node,Service spéciale Ddd,bus_stop,14.7705411,-17.3187489
5602711222,node,Ddd et tata,bus_stop,14.7459076,-17.3760168
5602711361,node,Ddd,bus_stop,14.7479241,-17.3268373
5602711421,node,Arret tableau tivaone,bus_stop,14.746316,-17.3729299
5602711531,node,Ddd,bus_stop,14.7465186,-17.3626261
5602711532,node,Ddd,bus_stop,14.7489897,-17.3342878
5602711533,node,Ddd,bus_stop,14.7707828,-17.3149921
5602711658,node,Ddd,bus_stop,14.748707,-17.3249468
5602711721,node,Ddd,bus_stop,14.7463105,-17.3670395
5602711722,node,Ddd,bus_stop,14.7488057,-17.3454376
5706104491,node,Gare Leclerc,bus_stop,14.672134,-17.4275808
5746268862,node,（名称不明）,bus_stop,14.7602743,-17.4386574
5765948583,node,Arrêt bus GAMBIE,bus_stop,14.7599112,-17.4389129
5765956053,node,Arrêt mini bus,bus_stop,14.7223903,-17.4575938
5765957176,node,Arrêt bus 15,bus_stop,14.7213231,-17.2851544
5795723743,node,Terminus Dakar Dem Dikk Liberté 6,bus_stop,14.7274328,-17.4602421
6089850879,node,（名称不明）,bus_stop,14.7500451,-17.4516163
6440488778,node,"Arrêt bus DDD (220, 12, 5, 6)",bus_stop,14.7727086,-17.3876225
6567773037,node,（名称不明）,bus_stop,14.6989023,-17.4566304
6567816704,node,（名称不明）,bus_stop,14.6978412,-17.4561985
6570035552,node,（名称不明）,bus_stop,14.7004382,-17.4544269
6570035556,node,（名称不明）,bus_stop,14.700664,-17.4546066
6636898185,node,Terminus 63,bus_stop,14.7208189,-17.2548768
6743940286,node,（名称不明）,bus_stop,14.7852758,-17.3091139
6743940685,node,（名称不明）,bus_stop,14.7481609,-17.3999874
6908480122,node,（名称不明）,bus_stop,14.7036158,-17.4469851
6908480127,node,Dakar Dem Dikk,bus_stop,14.7039641,-17.446961
6909022558,node,（名称不明）,bus_stop,14.7023878,-17.4479826
6957478714,node,ARRET BUS TATA,bus_stop,14.6953768,-17.4532125
6957494011,node,ARRET DE BUS TATA,bus_stop,14.6963623,-17.4521895
6957501646,node,ARRET DE BUS TATA,bus_stop,14.6973004,-17.4508275
6957521517,node,ARRET DE BUS TATA,bus_stop,14.6983505,-17.4477144
6960824385,node,Arrêt Autobus DDD,bus_stop,14.7185236,-17.4870129
6973618124,node,"Arret mini bus 32,31,1,8",bus_stop,14.6859667,-17.4525717
6973640759,node,Arret taxi sham,bus_stop,14.6852883,-17.4529329
6973642082,node,Arret autobus DDD,bus_stop,14.6869421,-17.4523315
6973650357,node,"Arret muni bus 39,71",bus_stop,14.6856492,-17.4553789
6973650359,node,Arret autobus ddd 20,bus_stop,14.683673,-17.4591764
6973663657,node,Arret muni bud,bus_stop,14.6831364,-17.451861
6973684351,node,Arret mi'i bus 37 32 31 1,bus_stop,14.6874417,-17.4520583
6973685937,node,Arret bus 38 58,bus_stop,14.6859051,-17.4529131
6973695269,node,"Arret mini bus 37, 31,1,32",bus_stop,14.688085,-17.4514467
6973695826,node,Arret autobus ddd 4,bus_stop,14.6868733,-17.452175
6973696943,node,"Arret muni bus 29,71,25,4,5846,4",bus_stop,14.6852517,-17.4539183
6973741265,node,Arrêt mini bus 71,bus_stop,14.6855376,-17.4556801
6974032377,node,Arrêt autobus DDD 23-18,bus_stop,14.6784421,-17.453402
6987732386,node,（名称不明）,bus_stop,14.7318467,-17.4599765
7064934735,node,Terminus 71,bus_stop,14.7789702,-17.3164513
7502026079,node,（名称不明）,bus_stop,14.7520427,-17.3677325
7502026080,node,（名称不明）,bus_stop,14.7522088,-17.3672672
7523619073,node,（名称不明）,bus_stop,14.7536185,-17.4550143
7523643996,node,（名称不明）,bus_stop,14.7586192,-17.4525788
7523643997,node,（名称不明）,bus_stop,14.7585751,-17.4519593
7523643998,node,（名称不明）,bus_stop,14.7602999,-17.4516749
7523644000,node,（名称不明）,bus_stop,14.7617446,-17.4511707
7523644001,node,（名称不明）,bus_stop,14.7626161,-17.4505752
7533554076,node,（名称不明）,bus_stop,14.7571862,-17.2345072
7540669015,node,（名称不明）,bus_stop,14.7827965,-17.3617257
7540669016,node,（名称不明）,bus_stop,14.7832698,-17.3619041
7573464220,node,（名称不明）,bus_stop,14.7120466,-17.2672892
7573464221,node,（名称不明）,bus_stop,14.7123761,-17.2674568
7861622532,node,Maison,bus_stop,14.7546145,-17.3903462
7920119833,node,Arrêt de bus,bus_stop,14.7435413,-17.4587343
7920335216,node,Arrêt de bus Tata,bus_stop,14.7421297,-17.4599288
7920517742,node,Arrêt de bus Tata,bus_stop,14.740599,-17.4612062
7920546766,node,Arrêt de bus Tata,bus_stop,14.7394451,-17.4622184
7920546767,node,Arrêt UNO,bus_stop,14.737453,-17.463919
7920819309,node,Centre Social,bus_stop,14.7272407,-17.4566383
7920914460,node,Arrêt de bus Tata,bus_stop,14.7220227,-17.4578483
7920914467,node,Arrêt de bus Tata,bus_stop,14.7182068,-17.456633
